trip_id,date,time,transport_type,route_id,vehicle_id,origin_station,origin_district,origin_latitude,origin_longitude,destination_station,destination_district,destination_latitude,destination_longitude,distance_km,fare_rwf,passengers_carried,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed
T01000,2023-01-11,15:00:00,Bus,RN1 (Kigali-Muhanga Rd),RAD126B,Kabuga,Gasabo,-1.929706,30.182455,Kabusunzu,Nyarugenge,-1.961452,30.028988,17.42,1250,25,15:00:00,15:51:00,4,7,Fog,26.1,78,37,11.7,None,0,22,0,0,2,Autumn,1
T01001,2023-01-11,15:15:00,Taxi,KN 78 St,RAC998E,Ndera,Gasabo,-1.946417,30.155364,Rutunga,Gasabo,-1.860836,30.080465,12.64,6060,4,15:17:00,15:58:00,7,-3,Clear,21.6,90,13,9.7,Concert,50000,10,0,0,2,Autumn,0
T01002,2023-01-11,15:30:00,Bus,KG 550 St,RAD695A,Nyamirambo,Nyarugenge,-1.972322,30.037147,Rugarama,Nyarugenge,-1.951228,30.022098,2.88,370,9,15:31:00,16:24:00,3,-3,Fog,17.5,78,1,10.4,None,50000,91,0,1,2,Summer,0
T01003,2023-01-11,15:45:00,Bus,KN 3 Ave,RAD173E,Kimironko,Gasabo,-1.934689,30.118175,Rugando,Kicukiro,-1.960248,30.125566,2.96,380,18,15:48:00,16:41:00,13,1,Rain,14.2,90,8,2.7,Concert,0,94,1,0,2,Winter,0
T01004,2023-01-11,16:00:00,Bus,KN 78 St,RAD569H,Kagunga,Gasabo,-1.912412,30.112748,Kanogo,Nyarugenge,-1.941547,30.034703,9.26,760,35,16:02:00,16:51:00,-1,18,Heavy Rain,20.5,61,43,10.3,None,10000,71,0,0,2,Summer,1
T01005,2023-01-11,16:15:00,Bus,KG 11 Ave,RAD448H,Nzove,Nyarugenge,-1.932181,29.992558,Cyahafi,Nyarugenge,-1.954805,30.033649,5.21,510,24,16:18:00,16:41:00,14,22,Clear,21.2,92,4,1.0,None,0,47,0,0,2,Autumn,1
T01006,2023-01-11,16:30:00,Moto,KK 5 Rd,RAB979A,Cyahafi,Nyarugenge,-1.955547,30.035353,Kimironko,Gasabo,-1.932907,30.116195,9.33,2630,1,16:33:00,17:22:00,10,2,Cloudy,24.2,36,33,17.6,None,0,91,0,0,2,Summer,0
T01007,2023-01-11,16:45:00,Bus,KG 11 Ave,RAD966E,Nyabugogo Bus Park,Nyarugenge,-1.957922,30.059932,Rwandex,Nyarugenge,-1.966364,30.06611,1.16,270,21,16:46:00,17:35:00,-2,28,Fog,28.9,51,18,6.9,None,10000,15,1,0,2,Autumn,1
T01008,2023-01-11,17:00:00,Moto,KG 205 St,RAB231E,Sonatube,Kicukiro,-1.969845,30.106093,Jabana,Gasabo,-1.898055,30.045269,10.46,2920,1,17:04:00,17:31:00,3,7,Storm,19.6,35,6,17.1,None,2000,45,0,0,2,Winter,1
T01009,2023-01-11,17:15:00,Moto,KN 3 Ave,RAB105A,Nyarugunga,Kicukiro,-1.993155,30.11717,Niboye,Kicukiro,-1.98571,30.098047,2.28,870,1,17:15:00,17:45:00,2,6,Clear,19.1,90,38,14.0,Parade,0,46,0,0,2,Summer,1
T01010,2023-01-11,17:30:00,Bus,KK 5 Rd,RAD561D,Kimicanga,Gasabo,-1.94608,30.070362,Remera,Gasabo,-1.955419,30.10645,4.14,450,11,17:34:00,18:13:00,10,27,Cloudy,18.5,43,41,15.3,None,0,94,0,0,2,Winter,1
T01011,2023-01-11,17:45:00,Bus,RN1 (Kigali-Muhanga Rd),RAD215F,Gisozi,Gasabo,-1.930163,30.062377,Kanogo,Nyarugenge,-1.944619,30.030593,3.88,430,26,17:47:00,18:12:00,15,8,Heavy Rain,26.4,45,16,6.3,Festival,0,47,0,0,2,Winter,1
T01012,2023-01-11,18:00:00,Bus,KN 5 Rd,RAD261F,Nyabugogo Bus Park,Nyarugenge,-1.956905,30.057251,Nyarutarama,Gasabo,-1.939026,30.108414,6.02,560,30,18:04:00,18:51:00,9,12,Rain,14.7,32,25,4.6,Parade,2000,79,0,0,2,Autumn,1
T01013,2023-01-11,18:15:00,Moto,KK 33 Ave,RAB563H,Kimicanga,Gasabo,-1.943222,30.071106,Biryogo,Nyarugenge,-1.962391,30.045763,3.53,1180,1,18:17:00,19:12:00,4,-1,Cloudy,18.0,38,45,8.1,Festival,50000,68,0,1,2,Summer,0
T01014,2023-01-11,18:30:00,Bus,KN 78 St,RAD726G,Sonatube,Kicukiro,-1.97056,30.103443,Kagunga,Gasabo,-1.908225,30.112117,7.0,620,10,18:32:00,19:11:00,12,-2,Fog,24.6,76,26,0.5,None,0,98,0,0,2,Summer,0
T01015,2023-01-11,18:45:00,Bus,RN4 (Kigali-Kayonza Rd),RAD290H,Rutunga,Gasabo,-1.85714,30.079265,Remera,Gasabo,-1.956179,30.110189,11.54,890,23,18:45:00,19:38:00,0,1,Storm,12.3,71,42,18.4,Sports,10000,24,0,1,2,Winter,0
T01016,2023-01-11,19:00:00,Bus,KG 11 Ave,RAD481D,Nzove,Nyarugenge,-1.934701,29.992379,Nyabisindu,Nyarugenge,-1.972031,30.040341,6.76,610,18,19:01:00,19:38:00,13,7,Fog,17.1,71,27,7.7,None,0,76,0,0,2,Autumn,1
T01017,2023-01-11,19:15:00,Taxi,KK 10 Ave,RAC615H,Gisozi,Gasabo,-1.930217,30.065431,Remera,Gasabo,-1.955513,30.109142,5.61,3240,4,19:15:00,19:54:00,-2,21,Cloudy,23.2,52,19,19.8,None,500,92,0,0,2,Winter,1
T01018,2023-01-11,19:30:00,Moto,KN 67 St,RAB954F,Rutunga,Gasabo,-1.859767,30.081728,Kigali International Airport,Kicukiro,-1.970742,30.137867,13.83,3760,1,19:34:00,20:03:00,13,18,Clear,15.2,32,5,15.2,Festival,0,90,0,0,2,Winter,1
T01019,2023-01-11,19:45:00,Bus,KG 205 St,RAD579A,Bumbogo,Gasabo,-1.892574,30.097707,Biryogo,Nyarugenge,-1.961919,30.044774,9.7,780,29,19:47:00,20:37:00,9,18,Storm,17.3,30,7,1.6,None,0,80,0,0,2,Winter,1
T01020,2023-01-11,20:00:00,Moto,RN4 (Kigali-Kayonza Rd),RAB638C,Sonatube,Kicukiro,-1.970572,30.10222,Kagugu,Gasabo,-1.91341,30.072162,7.18,2100,1,20:03:00,20:29:00,16,7,Storm,20.5,96,31,13.2,Parade,0,36,0,1,2,Winter,1
T01021,2023-01-11,20:15:00,Bus,KK 15 Rd,RAD734D,Rugando,Kicukiro,-1.958466,30.124065,Gacuriro,Gasabo,-1.921048,30.088257,5.76,550,28,20:18:00,20:50:00,5,28,Cloudy,19.4,32,18,5.4,Concert,50000,62,0,0,2,Summer,1
T01022,2023-01-11,20:30:00,Bus,RN1 (Kigali-Muhanga Rd),RAD965A,Niboye,Kicukiro,-1.989789,30.102416,Nyarutarama,Gasabo,-1.934351,30.111735,6.25,580,31,20:32:00,20:53:00,9,27,Heavy Rain,13.8,78,31,4.9,None,0,28,0,0,2,Spring,1
T01023,2023-01-11,20:45:00,Bus,KG 9 Ave,RAD897G,Kigali International Airport,Kicukiro,-1.967604,30.136582,Gishushu,Gasabo,-1.944756,30.104706,4.36,460,8,20:45:00,21:31:00,12,4,Heavy Rain,28.3,96,18,5.1,None,0,57,0,0,2,Summer,0
T01024,2023-01-11,21:00:00,Moto,RN1 (Kigali-Muhanga Rd),RAB750H,Kagugu,Gasabo,-1.911523,30.074137,Muhima,Nyarugenge,-1.942969,30.047099,4.61,1450,1,21:01:00,21:47:00,-1,16,Fog,12.8,84,23,18.3,Sports,10000,97,0,0,2,Autumn,1
T01025,2023-01-11,21:15:00,Bus,RN1 (Kigali-Muhanga Rd),RAD420E,Nyakabanda,Nyarugenge,-1.967473,30.040946,Muhima,Nyarugenge,-1.942998,30.051285,2.95,380,22,21:15:00,21:50:00,14,0,Cloudy,25.1,33,23,10.0,None,0,93,0,0,2,Spring,0
T01026,2023-01-11,21:30:00,Bus,KG 205 St,RAD552A,Gisozi,Gasabo,-1.933881,30.063043,Kicukiro Centre,Kicukiro,-1.982907,30.100406,6.85,610,10,21:32:00,22:22:00,4,14,Storm,13.3,60,55,13.4,Sports,0,30,0,0,2,Winter,1
T01027,2023-01-11,21:45:00,Taxi,KN 78 St,RAC910B,Muhima,Nyarugenge,-1.945495,30.04767,Nyarutarama,Gasabo,-1.935645,30.110856,7.11,3840,1,21:47:00,22:23:00,10,0,Cloudy,20.2,95,16,5.6,None,0,85,0,0,2,Summer,0
T01028,2023-01-11,22:00:00,Bus,KN 78 St,RAD340G,Kigali International Airport,Kicukiro,-1.97152,30.137057,Jabana,Gasabo,-1.897946,30.046975,12.93,980,24,22:01:00,22:40:00,-2,16,Storm,15.1,93,55,10.5,None,10000,88,1,0,2,Spring,1
T01029,2023-01-11,22:15:00,Bus,KG 11 Ave,RAD810C,Bumbogo,Gasabo,-1.892278,30.09895,Nzove,Nyarugenge,-1.937989,29.992897,12.84,970,21,22:19:00,22:56:00,3,5,Fog,14.4,60,55,7.0,None,0,67,0,0,2,Winter,0
T01030,2023-01-11,22:30:00,Taxi,KG 28 Ave,RAC331C,Nyamirambo,Nyarugenge,-1.969753,30.042563,Kigali City Centre (CBD),Nyarugenge,-1.94722,30.056293,2.93,2170,2,22:34:00,22:58:00,10,12,Clear,14.2,92,17,6.4,None,0,98,0,0,2,Summer,1
T01031,2023-01-11,22:45:00,Moto,KG 7 Ave,RAB781C,Nyakabanda,Nyarugenge,-1.965013,30.042348,Sonatube,Kicukiro,-1.965839,30.104075,6.86,2020,1,22:46:00,23:13:00,8,22,Clear,19.9,95,11,4.9,None,0,40,1,0,2,Spring,1
T01032,2023-01-11,23:00:00,Bus,KK 15 Rd,RAD310H,Bumbogo,Gasabo,-1.891805,30.098824,Gisozi,Gasabo,-1.933958,30.062215,6.21,570,21,23:04:00,23:28:00,7,21,Cloudy,21.0,60,40,8.2,None,50000,49,0,0,2,Summer,1
T01033,2023-01-11,23:15:00,Bus,KK 28 Ave,RAD680G,Rugando,Kicukiro,-1.961144,30.12709,Biryogo,Nyarugenge,-1.958577,30.045439,9.08,740,21,23:18:00,00:01:00,13,0,Storm,14.3,76,22,13.2,None,0,43,0,0,2,Spring,0
T01034,2023-01-11,23:30:00,Bus,KK 33 Ave,RAD834B,Nyabugogo Bus Park,Nyarugenge,-1.958252,30.055034,Cyahafi,Nyarugenge,-1.954752,30.034918,2.27,340,35,23:34:00,00:06:00,17,15,Clear,29.0,51,55,4.4,Sports,0,8,0,0,2,Autumn,1
T01035,2023-01-11,23:45:00,Bus,KG 11 Ave,RAD735G,Bumbogo,Gasabo,-1.891764,30.101332,Nyabisindu,Nyarugenge,-1.973045,30.040715,11.27,880,15,23:49:00,00:12:00,14,10,Storm,16.5,75,47,19.3,Concert,500,58,0,0,2,Summer,1
T01036,2023-01-12,00:00:00,Moto,KG 11 Ave,RAB568C,Kagugu,Gasabo,-1.914565,30.074073,Kimironko,Gasabo,-1.934148,30.117037,5.25,1610,1,00:04:00,00:35:00,14,17,Fog,20.0,87,17,2.5,None,0,89,0,1,3,Summer,1
T01037,2023-01-12,00:15:00,Moto,KG 17 Ave,RAB653D,Rugarama,Nyarugenge,-1.951415,30.025056,Kanogo,Nyarugenge,-1.945645,30.031813,0.99,550,1,00:18:00,00:52:00,1,11,Cloudy,15.8,90,15,9.6,Concert,0,90,0,0,3,Spring,1
T01038,2023-01-12,00:30:00,Bus,KN 4 Ave,RAD904F,Kanombe,Kicukiro,-1.971191,30.137428,Kabusunzu,Nyarugenge,-1.959013,30.030479,11.96,920,33,00:34:00,01:22:00,2,-1,Storm,20.6,75,15,1.7,Concert,50000,26,0,0,3,Autumn,0
T01039,2023-01-12,00:45:00,Taxi,KK 15 Rd,RAC327C,Nyamirambo,Nyarugenge,-1.974396,30.042883,Kimisagara,Nyarugenge,-1.942245,30.04076,3.58,2430,1,00:48:00,01:05:00,11,12,Cloudy,25.2,30,35,0.5,None,0,81,0,1,3,Summer,1
T01040,2023-01-12,01:00:00,Bus,KK 432 St,RAD310H,Nyarutarama,Gasabo,-1.939034,30.106962,Nyamirambo,Nyarugenge,-1.971147,30.039194,8.33,700,34,01:01:00,01:31:00,17,10,Storm,21.1,54,22,18.5,None,2000,93,0,0,3,Autumn,1
T01041,2023-01-12,01:15:00,Bus,KN 5 Rd,RAD468F,Sonatube,Kicukiro,-1.966113,30.106114,Rutunga,Gasabo,-1.857862,30.077809,12.44,950,16,01:15:00,01:40:00,7,5,Heavy Rain,17.0,90,21,16.2,None,10000,58,0,0,3,Autumn,0
T01042,2023-01-12,01:30:00,Moto,KK 33 Ave,RAB778A,Rugarama,Nyarugenge,-1.952118,30.025031,Kanyinya,Nyarugenge,-1.911148,30.010567,4.83,1510,1,01:31:00,01:54:00,11,3,Heavy Rain,16.3,43,38,13.9,None,0,94,0,0,3,Summer,0
T01043,2023-01-12,01:45:00,Bus,KN 67 St,RAD239B,Kigali Heights,Gasabo,-1.950519,30.090831,Remera,Gasabo,-1.953058,30.109996,2.15,330,23,01:45:00,02:20:00,-2,10,Storm,25.3,74,32,17.3,None,0,2,0,1,3,Winter,1
T01044,2023-01-12,02:00:00,Bus,KN 67 St,RAD294G,Kigali International Airport,Kicukiro,-1.968232,30.137204,Rwandex,Nyarugenge,-1.967084,30.068709,7.61,660,29,02:01:00,02:37:00,8,2,Fog,14.0,68,23,16.1,None,50000,92,0,1,3,Spring,0
T01045,2023-01-12,02:15:00,Taxi,KK 10 Ave,RAC177B,Gacuriro,Gasabo,-1.922587,30.087097,Kacyiru,Gasabo,-1.941975,30.089189,2.17,1870,3,02:15:00,02:52:00,15,17,Cloudy,18.5,95,54,12.9,None,2000,6,0,0,3,Summer,1
T01046,2023-01-12,02:30:00,Moto,KG 17 Ave,RAB952G,Kanombe,Kicukiro,-1.970334,30.132697,Gishushu,Gasabo,-1.945619,30.104817,4.14,1340,1,02:30:00,02:50:00,13,11,Rain,14.7,61,19,16.9,Festival,0,81,0,0,3,Autumn,1
T01047,2023-01-12,02:45:00,Bus,KG 17 Ave,RAD359G,Masaka,Kicukiro,-1.992384,30.14856,Kabeza,Kicukiro,-1.979555,30.11604,3.89,430,15,02:47:00,03:23:00,15,4,Storm,16.5,87,32,7.8,None,0,15,0,0,3,Spring,0
T01048,2023-01-12,03:00:00,Bus,KK 432 St,RAD253C,Remera,Gasabo,-1.956399,30.10978,Cyahafi,Nyarugenge,-1.956894,30.032816,8.55,710,16,03:00:00,03:27:00,5,-3,Storm,14.7,85,30,11.1,Sports,500,48,0,0,3,Summer,0
T01049,2023-01-12,03:15:00,Bus,KG 28 Ave,RAD178H,Nyabugogo Bus Park,Nyarugenge,-1.955838,30.060117,Gisozi,Gasabo,-1.932759,30.062109,2.58,350,20,03:15:00,03:37:00,7,28,Heavy Rain,27.5,35,39,15.5,Protest,0,31,0,0,3,Spring,1
T01050,2023-01-12,03:30:00,Bus,KN 67 St,RAD705A,Sonatube,Kicukiro,-1.966834,30.103916,Rebero,Kicukiro,-1.987031,30.092865,2.56,350,10,03:32:00,04:14:00,7,1,Clear,24.8,96,57,1.7,None,0,88,0,0,3,Spring,0
T01051,2023-01-12,03:45:00,Bus,KG 550 St,RAD891F,Kagarama,Kicukiro,-1.973956,30.090447,Gisozi,Gasabo,-1.928248,30.065529,5.79,550,11,03:49:00,04:09:00,2,26,Heavy Rain,21.8,79,54,17.2,Festival,50000,43,0,0,3,Autumn,1
T01052,2023-01-12,04:00:00,Moto,KG 11 Ave,RAB847G,Gacuriro,Gasabo,-1.917389,30.089526,Kimihurura,Gasabo,-1.947218,30.089245,3.32,1130,1,04:04:00,04:59:00,7,18,Cloudy,15.9,67,7,3.1,None,0,95,0,1,3,Winter,1
T01053,2023-01-12,04:15:00,Taxi,KN 4 Ave,RAC406D,Kabusunzu,Nyarugenge,-1.960461,30.030241,Kabeza,Kicukiro,-1.977962,30.117926,9.94,4980,1,04:17:00,04:53:00,15,16,Heavy Rain,20.9,32,9,17.3,Festival,10000,18,0,0,3,Winter,1
T01054,2023-01-12,04:30:00,Bus,KK 5 Rd,RAD326B,Mageragere,Nyarugenge,-2.012013,30.00939,Kimironko,Gasabo,-1.932549,30.117584,14.92,1100,23,04:33:00,05:07:00,18,12,Rain,21.1,34,0,6.2,None,500,2,0,0,3,Spring,1
T01055,2023-01-12,04:45:00,Bus,KK 28 Ave,RAD919E,Kabusunzu,Nyarugenge,-1.958283,30.029478,Remera,Gasabo,-1.95539,30.10681,8.6,720,21,04:45:00,05:35:00,3,3,Fog,22.3,53,20,6.5,None,0,59,0,1,3,Autumn,0
T01056,2023-01-12,05:00:00,Moto,KN 4 Ave,RAB769H,Nyakabanda,Nyarugenge,-1.966824,30.040258,Nyakabanda,Nyarugenge,-1.968015,30.043003,0.33,380,1,05:00:00,05:52:00,0,3,Rain,13.0,83,24,1.5,Concert,2000,34,0,1,3,Autumn,0
T01057,2023-01-12,05:15:00,Moto,KG 205 St,RAB172C,Kinyinya,Gasabo,-1.917805,30.09685,Kigali City Centre (CBD),Nyarugenge,-1.952369,30.058704,5.72,1730,1,05:17:00,05:52:00,5,-2,Fog,29.0,63,31,17.7,Festival,0,28,0,0,3,Summer,0
T01058,2023-01-12,05:30:00,Bus,KG 28 Ave,RAD733C,Sonatube,Kicukiro,-1.968336,30.104089,Gatenga,Kicukiro,-1.979999,30.085181,2.47,350,20,05:32:00,06:28:00,6,10,Rain,20.1,68,52,3.5,None,0,74,1,0,3,Spring,1
T01059,2023-01-12,05:45:00,Moto,KK 15 Rd,RAB460F,Ndera,Gasabo,-1.94789,30.155356,Rugando,Kicukiro,-1.957179,30.123688,3.67,1220,1,05:48:00,06:20:00,2,27,Heavy Rain,28.2,77,45,12.6,Sports,0,69,0,0,3,Summer,1
T01060,2023-01-12,06:00:00,Bus,KK 33 Ave,RAD311F,Ndera,Gasabo,-1.943545,30.154959,Kagunga,Gasabo,-1.908224,30.107031,6.62,600,12,06:04:00,06:35:00,-1,10,Rain,12.2,78,45,12.9,Sports,0,82,0,1,3,Autumn,1
T01061,2023-01-12,06:15:00,Bus,KG 11 Ave,RAD631A,Kigali City Centre (CBD),Nyarugenge,-1.950603,30.058112,Rugando,Kicukiro,-1.957206,30.124635,7.43,650,26,06:16:00,07:12:00,-1,1,Heavy Rain,16.3,63,9,5.6,None,500,44,0,0,3,Spring,0
T01062,2023-01-12,06:30:00,Taxi,KK 432 St,RAC647B,Kabusunzu,Nyarugenge,-1.959444,30.032016,Gikondo,Kicukiro,-1.971585,30.07114,4.55,2820,2,06:34:00,06:56:00,4,7,Heavy Rain,13.8,36,59,19.7,None,50000,26,0,0,3,Winter,1
T01063,2023-01-12,06:45:00,Bus,KG 17 Ave,RAD306E,Nyabisindu,Nyarugenge,-1.975757,30.040858,Gatenga,Kicukiro,-1.981298,30.087509,5.22,510,19,06:45:00,07:18:00,14,1,Cloudy,25.4,47,50,1.3,None,10000,68,1,0,3,Winter,0
T01064,2023-01-12,07:00:00,Bus,KG 11 Ave,RAD315H,Nyarutarama,Gasabo,-1.938664,30.107626,Sonatube,Kicukiro,-1.968078,30.107885,3.27,400,11,07:02:00,07:44:00,7,25,Heavy Rain,17.6,99,56,12.2,None,0,89,0,0,3,Summer,1
T01065,2023-01-12,07:15:00,Moto,KK 10 Ave,RAB172B,Nyamirambo,Nyarugenge,-1.968457,30.040033,Kinyinya,Gasabo,-1.91686,30.096534,8.51,2430,1,07:18:00,08:06:00,9,7,Clear,26.6,63,47,9.6,Sports,2000,34,0,1,3,Spring,1
T01066,2023-01-12,07:30:00,Bus,KK 432 St,RAD477E,Kacyiru,Gasabo,-1.944858,30.088885,Kigali International Airport,Kicukiro,-1.96877,30.141848,6.46,590,23,07:34:00,08:27:00,-1,1,Rain,26.5,80,8,4.9,Festival,0,18,1,0,3,Autumn,0
T01067,2023-01-12,07:45:00,Moto,RN4 (Kigali-Kayonza Rd),RAB306H,Kanyinya,Nyarugenge,-1.907527,30.007758,Muhima,Nyarugenge,-1.943018,30.051189,6.23,1860,1,07:48:00,08:26:00,7,28,Storm,23.6,97,19,3.3,Sports,0,16,0,0,3,Summer,1
T01068,2023-01-12,08:00:00,Bus,RN4 (Kigali-Kayonza Rd),RAD843D,Rwandex,Nyarugenge,-1.967653,30.066597,Kanogo,Nyarugenge,-1.945963,30.032386,4.5,470,31,08:04:00,08:35:00,17,11,Storm,23.6,43,47,14.7,Parade,0,34,0,0,3,Winter,1
T01069,2023-01-12,08:15:00,Bus,KG 550 St,RAD751C,Kagunga,Gasabo,-1.907835,30.112723,Kanombe,Kicukiro,-1.969432,30.132302,7.19,630,35,08:15:00,09:03:00,-2,15,Storm,24.2,98,19,18.3,None,0,76,0,0,3,Autumn,1
T01070,2023-01-12,08:30:00,Bus,RN1 (Kigali-Muhanga Rd),RAD581A,Jabana,Gasabo,-1.899133,30.045697,Kanogo,Nyarugenge,-1.940513,30.035722,4.73,480,12,08:31:00,09:05:00,1,18,Clear,23.8,37,58,2.2,None,0,77,0,0,3,Spring,1
T01071,2023-01-12,08:45:00,Bus,KK 10 Ave,RAD425H,Rutunga,Gasabo,-1.861743,30.081722,Nyarugunga,Kicukiro,-1.995932,30.113712,15.34,1120,9,08:48:00,09:16:00,10,13,Heavy Rain,18.8,44,39,3.9,Festival,0,29,0,1,3,Winter,1
T01072,2023-01-12,09:00:00,Bus,KK 33 Ave,RAD216C,Kigali City Centre (CBD),Nyarugenge,-1.951618,30.057326,Kicukiro Centre,Kicukiro,-1.984063,30.104677,6.38,580,35,09:03:00,09:36:00,9,8,Rain,23.9,88,6,19.7,Festival,0,47,0,1,3,Autumn,1
T01073,2023-01-12,09:15:00,Moto,KN 5 Rd,RAB207F,Kigali Heights,Gasabo,-1.947963,30.093805,Mageragere,Nyarugenge,-2.007668,30.009705,11.46,3160,1,09:16:00,10:11:00,8,21,Fog,27.6,40,10,0.3,None,0,56,0,0,3,Winter,1
T01074,2023-01-12,09:30:00,Bus,KG 9 Ave,RAD112H,Kimisagara,Nyarugenge,-1.945057,30.042273,Kagugu,Gasabo,-1.914911,30.072919,4.78,490,20,09:33:00,10:16:00,7,13,Fog,17.8,49,20,10.2,None,50000,16,0,0,3,Spring,1
T01075,2023-01-12,09:45:00,Bus,KK 33 Ave,RAD998B,Kagarama,Kicukiro,-1.977609,30.087498,Nyabisindu,Nyarugenge,-1.972027,30.037962,5.54,530,31,09:48:00,10:29:00,12,6,Cloudy,28.5,84,37,10.3,Protest,50000,14,0,1,3,Summer,1
T01076,2023-01-12,10:00:00,Bus,KG 550 St,RAD463B,Gitega,Nyarugenge,-1.954588,30.051941,Kigali City Centre (CBD),Nyarugenge,-1.949084,30.060434,1.12,270,24,10:04:00,10:32:00,2,24,Clear,12.2,65,46,5.3,None,500,81,0,0,3,Autumn,1
T01077,2023-01-12,10:15:00,Bus,KG 17 Ave,RAD556F,Kimihurura,Gasabo,-1.948081,30.08775,Kanombe,Kicukiro,-1.969949,30.134843,5.77,550,31,10:19:00,10:42:00,14,14,Rain,18.1,43,18,13.3,None,0,13,0,1,3,Autumn,1
T01078,2023-01-12,10:30:00,Bus,KK 15 Rd,RAD341E,Nzove,Nyarugenge,-1.933017,29.991148,Gisozi,Gasabo,-1.933278,30.061637,7.83,670,9,10:31:00,10:54:00,2,14,Heavy Rain,14.3,87,45,18.9,Concert,2000,13,0,0,3,Spring,1
T01079,2023-01-12,10:45:00,Bus,KK 432 St,RAD943H,Kagunga,Gasabo,-1.907187,30.112187,Rugando,Kicukiro,-1.962254,30.126751,6.33,580,32,10:45:00,11:16:00,-1,28,Storm,14.2,67,14,9.0,Parade,2000,44,0,0,3,Winter,1
T01080,2023-01-12,11:00:00,Moto,KK 5 Rd,RAB725C,Rebero,Kicukiro,-1.987406,30.08771,Masaka,Kicukiro,-1.996705,30.147778,6.75,1990,1,11:03:00,11:22:00,6,10,Clear,26.2,30,5,15.0,Sports,2000,96,0,0,3,Winter,1
T01081,2023-01-12,11:15:00,Bus,KG 11 Ave,RAD987B,Nyarutarama,Gasabo,-1.934252,30.106464,Cyahafi,Nyarugenge,-1.956947,30.035443,8.29,700,14,11:15:00,12:09:00,3,12,Clear,28.0,94,55,12.9,Sports,0,37,0,1,3,Winter,1
T01082,2023-01-12,11:30:00,Bus,KK 10 Ave,RAD285D,Masaka,Kicukiro,-1.993243,30.15238,Gitega,Nyarugenge,-1.952626,30.053651,11.86,910,8,11:31:00,12:22:00,15,14,Rain,25.6,30,9,9.5,None,0,62,0,1,3,Autumn,1
T01083,2023-01-12,11:45:00,Moto,KG 11 Ave,RAB768A,Bumbogo,Gasabo,-1.888374,30.100103,Nyamirambo,Nyarugenge,-1.973716,30.038336,11.71,3230,1,11:46:00,12:26:00,11,12,Heavy Rain,29.0,89,45,1.0,Concert,0,74,0,0,3,Autumn,1
T01084,2023-01-12,12:00:00,Bus,KK 10 Ave,RAD465H,Nyabisindu,Nyarugenge,-1.973557,30.038732,Gishushu,Gasabo,-1.944607,30.101272,7.66,660,20,12:04:00,12:28:00,16,13,Cloudy,15.8,54,15,14.8,None,0,10,0,0,3,Winter,1
T01085,2023-01-12,12:15:00,Bus,KG 9 Ave,RAD794G,Jabana,Gasabo,-1.899514,30.043432,Jabana,Gasabo,-1.899607,30.047133,0.41,220,19,12:18:00,12:52:00,11,3,Heavy Rain,14.4,39,44,7.3,Parade,0,47,0,0,3,Autumn,0
T01086,2023-01-12,12:30:00,Bus,KG 550 St,RAD960F,Kigali City Centre (CBD),Nyarugenge,-1.949536,30.061723,Kacyiru,Gasabo,-1.943169,30.085087,2.69,360,26,12:32:00,13:18:00,5,8,Cloudy,21.1,79,10,4.5,None,2000,25,0,0,3,Summer,1
T01087,2023-01-12,12:45:00,Moto,KG 205 St,RAB646H,Gisozi,Gasabo,-1.933925,30.061902,Kicukiro Centre,Kicukiro,-1.979785,30.101566,6.74,1980,1,12:46:00,13:43:00,14,6,Cloudy,26.5,41,56,19.0,Concert,2000,66,0,0,3,Spring,1
T01088,2023-01-12,13:00:00,Moto,KG 205 St,RAB129D,Nyabisindu,Nyarugenge,-1.972528,30.037556,Muhima,Nyarugenge,-1.947313,30.047785,3.03,1060,1,13:03:00,13:46:00,0,1,Storm,12.7,61,34,15.5,Festival,0,24,0,0,3,Spring,0
T01089,2023-01-12,13:15:00,Bus,KK 5 Rd,RAD408F,Nyarutarama,Gasabo,-1.93541,30.108997,Ndera,Gasabo,-1.945867,30.153522,5.08,500,34,13:15:00,14:10:00,7,17,Storm,29.0,62,7,19.2,None,0,80,0,0,3,Autumn,1
T01090,2023-01-12,13:30:00,Taxi,KK 432 St,RAC445H,Kicukiro Centre,Kicukiro,-1.983144,30.10352,Kagarama,Kicukiro,-1.974266,30.087156,2.07,1830,3,13:34:00,14:06:00,14,-1,Rain,22.5,55,27,5.1,Parade,500,60,0,0,3,Summer,0
T01091,2023-01-12,13:45:00,Moto,KN 4 Ave,RAB797H,Sonatube,Kicukiro,-1.966903,30.102961,Ndera,Gasabo,-1.94581,30.156721,6.42,1900,1,13:45:00,14:38:00,8,15,Heavy Rain,29.0,71,2,16.7,None,0,85,0,0,3,Summer,1
T01092,2023-01-12,14:00:00,Taxi,KK 15 Rd,RAC596G,Cyahafi,Nyarugenge,-1.957298,30.035097,Nzove,Nyarugenge,-1.93285,29.988815,5.82,3330,4,14:01:00,14:22:00,5,2,Cloudy,18.4,79,1,12.2,None,0,92,1,0,3,Winter,0
